id,track_name,artist_name,acousticness,danceability,energy,valence,instrumentalness,speechiness,tempo,loudness,mode,key,duration_ms,time_signature
5DCy3uxoZbEINwbWWVy3jf,LOVE MY CAR,Tempalay,0.0139,0.591,0.621,0.474,0.00712,0.0296,125.023,-7.603,1,7,,
3gl8H1clO9kOniWxUcFqcV,Oh.My.God!!,Tempalay,0.00288,0.622,0.873,0.814,9.48e-05,0.0667,123.044,-5.286,0,11,,
5sAz25uVJqA0CG9E0ea1xj,続・新世代,Tempalay,0.209,0.534,0.903,0.572,0.0,0.0786,130.001,-4.139,1,1,,
7u3UEtCptavgtfJizMrxKj,my name is GREENMAN,Tempalay,0.0175,0.45,0.621,0.423,0.0249,0.0421,100.004,-6.203,1,2,,
3ziSLGbJ3ZJJZKFcJPbeli,続・JOE,Tempalay,0.408,0.646,0.609,0.484,6.39e-05,0.0858,130.05,-6.241,1,7,,
4QWkfMdUMQFFn8ucdxeZlK,THIS WORLD - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,0.000163,0.466,0.976,0.247,0.000366,0.0757,95.576,-3.381,0,11,,
2DmNqGzfLasS7PRifNMgUQ,続・sea side motel,Tempalay,0.0763,0.404,0.525,0.527,0.0,0.0303,110.474,-6.565,1,11,,
7Mp8npgzCeLi0TDoskaU8m,My baby Japanese.,BUCK-TICK,0.000148,0.466,0.851,0.59,0.816,0.0445,87.087,-6.998,0,10,,
7lWT8DjYukWneeH9hdVYhv,Japanese-Pop-Music - retake ver.,KANKAKU PIERO,0.00788,0.473,0.958,0.436,6.24e-05,0.191,139.902,-1.255,0,5,,
7yZvWX3xZ50oh555vREpin,Let's Go To Bed,The Cure,0.52,0.8,0.767,0.737,0.333,0.103,128.175,-13.148,0,0,,
3xOCQ5pqgBlCAaPGBNJzeR,続・New York City,Tempalay,0.209,0.455,0.784,0.3,0.00123,0.0588,92.026,-5.556,1,2,,
1mYNlXFX7lLH69B11yNPZv,ビバ★ロック ~japanese side~,ORANGE RANGE,0.0706,0.612,0.835,0.622,7.66e-06,0.054,140.16,-3.347,1,4,,
0aQ69H80CpOV2sdskb3eTd,でんぱれーどJAPAN,Dempagumi.Inc,0.12,0.588,0.958,0.617,0.0,0.251,97.052,-2.615,1,8,,
3ZJzF9cdIWG91yK4RWUZ54,Have a nice days club,Tempalay,0.00201,0.701,0.752,0.907,0.00428,0.0333,122.081,-5.034,1,1,,
4ETQzZdnRJwaoFIPQy3GJv,Boyish,Japanese Breakfast,0.0979,0.229,0.457,0.362,0.000417,0.0298,106.798,-7.457,1,2,,
3IOW0vZspilKV0r6Mitqro,Re方程式,10-FEET,4.27e-05,0.354,0.985,0.376,9.32e-05,0.125,171.012,-2.234,1,0,,
5ksM8r8u4AjMwvtqUif9W1,Slide Tackle,Japanese Breakfast,0.0178,0.746,0.603,0.874,0.0139,0.0297,127.989,-6.516,1,5,,
4sMJ05OSIYdmHdnxfosvfb,Dreams - Recorded at Spotify Studios NYC,Japanese Breakfast,0.000292,0.525,0.551,0.575,0.012,0.0341,128.058,-9.131,1,4,,
0qyqrXVn3IK3w7ybZAaicT,"Legendary - Quubi Japan Tour 2023 FINAL at BIGCAT, Osaka, 2024",Quubi,0.000168,0.448,0.963,0.288,2.11e-06,0.341,155.99,-3.593,1,8,,
0iMuB4gKpnIUFp0u0wt1TC,Japanese Yellow Monkeys,The Mad Mongols,0.0733,0.441,0.986,0.17,0.0594,0.0532,155.698,-13.233,1,9,,
4UvcIxaBqIVlljqqncrpyr,The Walk,The Cure,0.402,0.72,0.545,0.956,0.000185,0.0329,130.535,-13.611,0,11,,
0EredcGoVUJTRiBLmwI0AO,Savage Good Boy,Japanese Breakfast,0.0481,0.707,0.745,0.3,0.000969,0.0412,129.092,-6.315,1,2,,
3vGsonmcc2Y7x8BZYKnjhi,Nobody Sees Me Like You Do,Japanese Breakfast,0.975,0.604,0.12,0.245,0.00112,0.0426,84.828,-12.964,1,4,,
33qgZ7mWvlH95efOGQqfzZ,Posing In Bondage,Japanese Breakfast,0.00529,0.581,0.65,0.199,0.059,0.028,104.989,-7.531,1,1,,
5rQEom98vgByjAZ4kIw2kL,Road Head,Japanese Breakfast,0.0947,0.54,0.672,0.161,0.155,0.0294,95.036,-8.733,1,4,,
29D4OCK9sOtYEEGK6VLShB,"Seven Impossible Days - Live at Koseinenkin Hall, Tokyo, October 29, 1993",Mr. Big,0.0333,0.45,0.544,0.608,0.0,0.0287,181.146,-8.033,1,2,,
3W3qzvNLNd98pTyUJdohLi,Easy Lover - Single Version,Philip Bailey,0.2,0.751,0.92,0.889,0.00654,0.0394,129.421,-6.438,1,1,,
6kHmTsLR5INnllCxBFPOSX,面影,Novelbright,0.419,0.42,0.608,0.591,0.0,0.0522,82.064,-4.21,1,0,,
54Y8HVrnLS6bP2Lx6m3cFY,"Highway Star - Live at Osaka, Japan, August 16, 1972",Deep Purple,0.00241,0.178,0.928,0.22,0.0522,0.112,187.257,-10.071,1,2,,
2175v8ntypJjLIHStT8Ofn,Cantabile,Novelbright,0.0754,0.553,0.825,0.569,0.0,0.0414,130.05,-3.068,1,6,,
7sSRw7Z4DN1LIYi9Sfk17v,Hard to Say I'm Sorry - 2007 Remaster,Chicago,0.648,0.551,0.416,0.255,2.26e-06,0.0274,72.174,-7.94,1,4,,
40ybb9b105RzAhRZB6iRZv,"I Was Born To Love You - Live At Summer Sonic, Tokyo, Japan, 2014",Queen,0.0399,0.265,0.807,0.292,0.0,0.0641,144.495,-8.01,1,7,,
4XLygpcr5WRqABqNGYRPd9,The Japanese Room at La Pagode,Gastr Del Sol,0.952,0.149,0.0161,0.0777,0.816,0.0391,82.058,-33.278,0,10,,
5ax1ivB0a69yWb9V35LaVT,KOKYAKU満足度1位,Yabai T-Shirts Yasan,0.000204,0.44,0.975,0.313,4.48e-06,0.125,100.067,-3.01,0,6,,
45H063JvkTi2YAi4qbK9hf,Young Japanese,OKAMOTO'S,0.00523,0.578,0.963,0.881,2.2e-06,0.0798,86.984,-2.972,1,0,,
66Yfvtnsojvra1qsnjRZpd,Japan,The Presidents Of The United States Of America,0.0109,0.571,0.782,0.717,0.0349,0.0417,115.059,-7.342,1,11,,
4G8YIq0QRX0TO5IOzU4qWs,Drug Free Japan,HEY-SMITH,2.22e-05,0.53,0.982,0.385,0.12,0.092,109.976,-2.618,0,4,,
16Y7QGtnN5LnZ5ZVgnCyQa,ROCK OVER JAPAN,A.R.B.,0.00155,0.486,0.829,0.645,3.44e-06,0.106,154.607,-10.227,1,0,,
6agOVv9bZFtLFSmAtxJnLF,MEMENTO,Japanese Baseball,5.29e-06,0.53,0.578,0.346,0.717,0.035,99.958,-7.154,1,7,,
0xf4z4ol8O0u0JqF8OipmA,ジャパニーズピープル,ORANGE RANGE,0.147,0.526,0.847,0.467,4.44e-06,0.052,80.096,-3.992,0,11,,
7uIDNzXIw9YUM5LCh4A18P,Chicago,Japandroids,0.0361,0.255,0.919,0.37,6.69e-05,0.0776,125.205,-5.057,0,5,,
3OehexdjQIMy0z3fmizh1H,Tank-top Festival 2019,Yabai T-Shirts Yasan,0.00197,0.547,0.955,0.436,0.0076,0.0898,94.77,-1.74,0,4,,
34knqycf99u5PJwqOpFPLH,革命,Tempalay,0.00471,0.547,0.533,0.447,0.0,0.0286,109.296,-4.336,1,0,,
0665RtYilaDocWIJ4FgQXm,JAPANESE GIRL,BEAT CRUSADERS,0.000248,0.468,0.934,0.899,0.0,0.0729,173.998,-4.628,1,9,,
6pDluJV5mpKF5gqDOEagsg,かいじゅうたちの島,Tempalay,0.473,0.544,0.38,0.393,9.6e-05,0.0263,78.037,-7.154,1,10,,
5pQQJCop9xl1DVroivZ4RR,My baby Japanese -typeⅡ-,BUCK-TICK,3.54e-05,0.413,0.827,0.507,0.0193,0.0422,115.86,-5.355,0,11,,
5nO34vvQuTZOVLviE9PsEP,秋,Yabai T-Shirts Yasan,0.000625,0.275,0.989,0.165,0.252,0.0897,202.053,-1.208,0,4,,
2q0iZAzSEPeD0YghkHYrdu,Fugitive Summer,Japandroids,0.0358,0.205,0.856,0.388,0.000127,0.0561,154.036,-4.838,1,7,,
0f0zRRBVMQ73clwRnYiYaG,Eye Contact High,Japandroids,0.00672,0.329,0.985,0.184,0.00102,0.151,166.778,-3.596,0,5,,
4VO2u5NavyNIJXFtIlROmP,1984 (2012.08.19 ''ap bank fes '12 Fund for Japan''),andymori,0.209,0.377,0.816,0.546,0.00487,0.0377,115.259,-6.642,1,7,,
6IZiUKDMoE0Ls9xFXBezSf,インナージャーニー (2012.08.19 ''ap bank fes '12 Fund for Japan''),andymori,0.443,0.374,0.722,0.473,0.000134,0.0546,124.888,-6.953,1,9,,
1BEZG7RTvhVOeZJsNUTNHp,銀色スターリー - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,3.83e-05,0.333,0.982,0.451,7.01e-05,0.201,185.421,-3.199,0,8,,
35phB9tPYXhtrBEy88EkSr,D.A.N.C.E. - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,0.00015,0.276,0.985,0.135,9.79e-06,0.26,154.927,-3.091,0,11,,
743RNKei09gBtqjkFBQR2O,D&T,Japandroids,0.0479,0.327,0.91,0.529,0.00152,0.0447,88.625,-3.568,0,1,,
5OtE7Mvg7vxuLDa2FnIxd4,零戦SOUNDSYSTEM - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,0.000408,0.204,0.975,0.129,0.0416,0.226,82.837,-3.58,1,11,,
0rvdeBftgicGwaikOyG7Hg,ジャパニーズフォーシーズン!,DREAMING MONSTER,0.0838,0.527,0.986,0.485,8.62e-05,0.135,151.014,-3.289,1,5,,
7hIBipt2jQA3w3XSIGqN5x,PLAYBACK - PLAY ALL AROUND JAPAN TOUR 2018 in 日本武道館,ROTTENGRAFFTY,4.13e-05,0.48,0.983,0.323,7.61e-05,0.131,121.509,-3.229,0,8,,
0ymwuEO5iWNcXj6KdTSn8E,TIGHTEN UP (JAPANESE GENTLEMEN STAND UP PLEASE!),YELLOW MAGIC ORCHESTRA,0.0127,0.716,0.838,0.888,0.00307,0.0558,133.058,-6.062,1,1,,
0UczDdfDCte5jixpS9SLRy,Drug Free Japan(ONE MAN SHOW -TOKYO GARDEN THEATER-) - Live,HEY-SMITH,0.000108,0.38,0.948,0.171,0.000805,0.137,114.095,-2.969,0,11,,
16jY37O2Nqq3JJkMtTffuL,続・my name is GREENMAN,Tempalay,0.0768,0.421,0.728,0.432,0.0787,0.118,125.879,-5.134,0,11,,
6ZGx3Jur4vNAScojOzcIy7,Japan,The Presidents Of The United States Of America,0.0109,0.571,0.782,0.717,0.0349,0.0417,115.059,-7.342,1,11,,
3gW87lFAI1FG5NB2I8RiJZ,Japanese Prisoner of Love,The Darkness,0.000663,0.257,0.888,0.194,0.0024,0.0884,78.521,-4.388,1,7,,
6V7c8Dd40BKFqWIYS5zTXx,Diving Woman,Japanese Breakfast,0.000127,0.462,0.746,0.255,0.634,0.0384,120.044,-6.722,1,4,,
1keV1c1UZqeOVy3FolI6CU,東風破 - Japanese ver.,WagakkiBand,0.333,0.449,0.695,0.379,0.0,0.0469,145.962,-6.148,1,2,,
6ir75Ty6JnKfSrO05GknCT,I,Creep Hyp,0.0127,0.535,0.685,0.639,7.69e-06,0.0364,90.773,-5.616,1,7,,
58az7rByzBsG2X9MR5wbv3,Skinny Love - Spotify Singles,Japanese Breakfast,0.334,0.473,0.537,0.215,0.000447,0.0287,75.019,-9.254,1,0,,
0aEP2UWWP4wSbsbfFgJfo2,Careless Whisper,George Michael,0.222,0.584,0.646,0.811,2.62e-06,0.0333,152.784,-8.635,0,2,,
6CKUSOcaSQDlFdbRCwAEfO,Honesty,Billy Joel,0.395,0.534,0.457,0.235,0.0,0.0298,136.269,-8.59,1,10,,
5OEWyv4Rb0sjTC0y0wdtAl,Japanese Ultraviolence in D Minor,TTNG,0.881,0.488,0.175,0.168,0.139,0.0334,124.925,-15.98,1,2,,
525BSr4N8jG8MpWbFTd6A9,Posing For Cars,Japanese Breakfast,0.301,0.298,0.266,0.129,0.0504,0.0321,115.954,-9.113,1,7,,
5Pby5QqNbTDZtaDrVHj0mF,Uptown Girl,Billy Joel,0.0615,0.675,0.945,0.809,0.0,0.0418,128.989,-3.354,1,4,,
1V2ajA7srKxFOTANKxBPkj,銀河鉄道999,Godiego,0.0931,0.597,0.766,0.857,2.43e-06,0.0397,142.802,-8.519,1,4,,
30V6vWBsYjho7tNVXIupu9,"Here Comes the Sun (Live in Japan, 1991)",George Harrison,0.427,0.611,0.558,0.642,0.00102,0.0293,125.249,-11.933,1,9,,
6AbCMuMMJbBcTtt2IaC0Wq,In Hell,Japanese Breakfast,0.0229,0.586,0.68,0.299,5.5e-05,0.0273,115.96,-6.943,1,4,,
5CtshX09Ha8UGGpJl4DKQY,Japanese Cowboy,Ween,0.225,0.699,0.51,0.971,0.00235,0.0275,130.064,-12.358,1,0,,
3f3bGK6YRTMFYysVnDTfnN,Soyogi,FTISLAND,0.309,0.292,0.768,0.284,0.0,0.0384,173.91,-3.767,1,8,,
7qQcKkzSYslR3HV31phAUM,CALL MY NAME - JAPANESE VERSION,the brilliant green,0.0451,0.563,0.955,0.702,0.0,0.0359,113.01,-2.144,1,9,,
2niFXRDFTmgLjPYNkcA2no,Falling - 2013 Japan Remaster,LeBlanc And Carr,0.74,0.385,0.395,0.298,4.66e-05,0.0247,93.898,-9.332,1,0,,
14EMGihVTMw5K0gpm046lw,"Smoke on the Water - Live at Osaka, Japan, August 15, 1972",Deep Purple,0.00887,0.378,0.751,0.305,0.0599,0.0692,119.831,-8.259,1,0,,
3tKP05zPWeJGVAhbE96R7H,In Heaven,Japanese Breakfast,0.1,0.366,0.711,0.4,0.0,0.0419,121.951,-5.505,0,11,,
6fyMExLM9mmtXAQKCnTaZG,"Glider - from ""Sable"" Original Video Game Soundtrack",Japanese Breakfast,0.315,0.37,0.408,0.0724,0.00328,0.0277,91.572,-9.24,0,5,,
3Q6OOufAKSKd2P1w0yBuyz,"Another One Bites The Dust - Live At Summer Sonic, Tokyo, Japan, 2014",Queen,0.0922,0.585,0.914,0.458,0.00683,0.0719,111.479,-8.261,1,5,,
6dSqsZNX0IZ3WFcjDWJNne,The Woman That Loves You,Japanese Breakfast,0.000337,0.516,0.768,0.315,0.613,0.0391,109.823,-5.946,0,6,,
